image_id,image_width,image_height,image_aspect_ratio
9567,157,68,2.3088235294117645
9568,124,47,2.6382978723404253
9569,149,67,2.2238805970149254
9570,87,40,2.175
9571,74,32,2.3125
9572,107,69,1.5507246376811594
9573,100,42,2.380952380952381
9574,66,31,2.129032258064516
9575,94,40,2.35
9576,73,39,1.8717948717948718
9577,96,40,2.4
9578,76,39,1.9487179487179487
9579,153,50,3.06
9580,74,40,1.85
9581,92,46,2.0
9582,69,28,2.4642857142857144
9583,67,27,2.4814814814814814
9584,375,189,1.9841269841269842
9585,92,40,2.3
9586,108,54,2.0
9587,247,96,2.5729166666666665
9588,151,67,2.253731343283582
9589,91,46,1.9782608695652173
9590,239,100,2.39
9591,56,28,2.0
9592,112,54,2.074074074074074
9593,93,38,2.4473684210526314
9594,94,40,2.35
9595,149,65,2.292307692307692
9596,234,85,2.7529411764705882
9597,65,27,2.4074074074074074
9598,131,55,2.381818181818182
9599,127,67,1.8955223880597014
9600,60,21,2.857142857142857
9601,231,103,2.2427184466019416
9602,133,59,2.2542372881355934
9603,224,83,2.6987951807228914
9604,96,42,2.2857142857142856
9605,71,38,1.868421052631579
9606,92,40,2.3
9607,87,37,2.3513513513513513
9608,103,60,1.7166666666666666
9609,72,39,1.8461538461538463
9610,117,56,2.0892857142857144
9611,132,61,2.1639344262295084
9612,134,66,2.0303030303030303
9613,74,38,1.9473684210526316
9614,164,68,2.411764705882353
9615,151,70,2.157142857142857
9616,107,49,2.183673469387755
9617,261,119,2.19327731092437
9618,76,32,2.375
9619,188,71,2.647887323943662
9620,56,29,1.9310344827586208
9621,173,77,2.2467532467532467
9622,80,35,2.2857142857142856
9623,87,46,1.891304347826087
9624,71,35,2.0285714285714285
9625,65,28,2.3214285714285716
9626,92,34,2.7058823529411766
9627,88,42,2.0952380952380953
9628,121,56,2.1607142857142856
9629,126,67,1.8805970149253732
9630,375,157,2.388535031847134
9631,53,21,2.5238095238095237
9632,186,72,2.5833333333333335
9633,148,62,2.3870967741935485
9634,106,46,2.3043478260869565
9635,60,27,2.2222222222222223
9636,53,21,2.5238095238095237
9637,287,124,2.314516129032258
9638,52,27,1.9259259259259258
9639,64,29,2.206896551724138
9640,347,114,3.043859649122807
9641,142,68,2.088235294117647
9642,187,75,2.493333333333333
9643,168,75,2.24
9644,107,48,2.2291666666666665
9645,99,45,2.2
9646,102,55,1.8545454545454545
9647,88,31,2.838709677419355
9648,146,41,3.5609756097560976
9649,117,61,1.9180327868852458
9650,149,64,2.328125
9651,64,28,2.2857142857142856
9652,160,63,2.5396825396825395
9653,149,66,2.257575757575758
9654,45,23,1.9565217391304348
9655,56,25,2.24
9656,101,40,2.525
9657,71,35,2.0285714285714285
9658,136,83,1.6385542168674698
9659,216,82,2.6341463414634148
9660,282,127,2.220472440944882
9661,158,54,2.925925925925926
9662,74,35,2.1142857142857143
9663,62,26,2.3846153846153846
9664,188,72,2.611111111111111
9665,59,27,2.185185185185185
9666,195,82,2.3780487804878048
9667,84,40,2.1
9668,202,85,2.376470588235294
9669,117,35,3.342857142857143
9670,172,81,2.123456790123457
9671,74,38,1.9473684210526316
9672,66,31,2.129032258064516
9673,100,40,2.5
9674,84,40,2.1
9675,142,64,2.21875
9676,81,38,2.1315789473684212
9677,78,35,2.2285714285714286
9678,58,27,2.1481481481481484
9679,123,48,2.5625
9680,156,81,1.9259259259259258
9681,174,75,2.32
9682,200,89,2.247191011235955
9683,65,31,2.096774193548387
9684,53,24,2.2083333333333335
9685,59,18,3.2777777777777777
9686,310,105,2.9523809523809526
9687,92,38,2.4210526315789473
9688,73,28,2.607142857142857
9689,69,26,2.6538461538461537
9690,67,35,1.9142857142857144
9691,79,35,2.257142857142857
9692,113,61,1.8524590163934427
9693,94,45,2.088888888888889
9694,100,52,1.9230769230769231
9695,58,21,2.761904761904762
9696,42,19,2.210526315789474
9697,96,47,2.0425531914893615
9698,273,159,1.7169811320754718
9699,72,31,2.3225806451612905
9700,321,111,2.891891891891892
9701,45,24,1.875
9702,164,78,2.1025641025641026
9703,95,40,2.375
9704,67,32,2.09375
9705,229,92,2.489130434782609
9706,71,33,2.1515151515151514
9707,44,21,2.0952380952380953
9708,51,21,2.4285714285714284
9709,54,25,2.16
9710,357,132,2.7045454545454546
9711,229,97,2.3608247422680413
9712,167,81,2.0617283950617282
9713,188,84,2.238095238095238
9714,268,124,2.161290322580645
9715,163,64,2.546875
9716,135,64,2.109375
9717,153,64,2.390625
9718,154,64,2.40625
9719,111,63,1.7619047619047619
9720,140,76,1.8421052631578947
9721,102,46,2.217391304347826
9722,88,35,2.5142857142857142
9723,77,33,2.3333333333333335
9724,235,105,2.238095238095238
9725,244,103,2.3689320388349513
9726,189,102,1.8529411764705883
9727,113,58,1.9482758620689655
9728,150,63,2.380952380952381
9729,252,124,2.032258064516129
9730,64,29,2.206896551724138
9731,45,16,2.8125
9732,391,124,3.153225806451613
9733,145,67,2.1641791044776117
9734,94,41,2.292682926829268
9735,58,24,2.4166666666666665
9736,179,82,2.182926829268293
9737,85,34,2.5
9738,176,79,2.2278481012658227
9739,95,46,2.0652173913043477
9740,406,149,2.7248322147651005
9741,143,70,2.0428571428571427
9742,203,89,2.2808988764044944
9743,71,27,2.6296296296296298
9744,169,82,2.0609756097560976
9745,418,166,2.5180722891566263
9746,74,37,2.0
9747,131,67,1.955223880597015
9748,121,52,2.326923076923077
9749,411,112,3.669642857142857
9750,136,73,1.8630136986301369
9751,170,80,2.125
9752,92,48,1.9166666666666667
9753,84,39,2.1538461538461537
9754,196,72,2.7222222222222223
9755,94,39,2.41025641025641
9756,62,24,2.5833333333333335
9757,131,60,2.183333333333333
9758,277,134,2.0671641791044775
9759,94,47,2.0
9760,76,33,2.303030303030303
9761,125,56,2.232142857142857
9762,103,45,2.2888888888888888
9763,44,19,2.3157894736842106
9764,45,18,2.5
9765,80,26,3.076923076923077
9766,64,28,2.2857142857142856
9767,95,47,2.021276595744681
9768,144,66,2.1818181818181817
9769,290,112,2.5892857142857144
9770,216,77,2.8051948051948052
9771,73,28,2.607142857142857
9772,157,67,2.343283582089552
9773,34,13,2.6153846153846154
9774,95,41,2.317073170731707
9775,84,39,2.1538461538461537
9776,75,33,2.272727272727273
9777,153,76,2.013157894736842
9778,122,55,2.2181818181818183
9779,92,38,2.4210526315789473
9780,182,80,2.275
9781,172,91,1.89010989010989
9782,236,110,2.1454545454545455
9783,66,28,2.357142857142857
9784,60,28,2.142857142857143
9785,100,48,2.0833333333333335
9786,177,96,1.84375
9787,91,35,2.6
9788,198,118,1.6779661016949152
9789,85,26,3.269230769230769
9790,67,28,2.392857142857143
9791,167,81,2.0617283950617282
9792,102,53,1.9245283018867925
9793,63,25,2.52
9794,223,146,1.5273972602739727
9795,77,34,2.264705882352941
9796,52,21,2.4761904761904763
9797,325,112,2.9017857142857144
9798,503,238,2.1134453781512605
9799,228,89,2.561797752808989
9800,68,36,1.8888888888888888
9801,187,95,1.9684210526315788
9802,62,28,2.2142857142857144
9803,45,13,3.4615384615384617
9804,69,34,2.0294117647058822
9805,134,76,1.763157894736842
9806,116,54,2.1481481481481484
9807,360,146,2.4657534246575343
9808,116,53,2.188679245283019
9809,205,75,2.7333333333333334
9810,190,85,2.235294117647059
9811,135,66,2.0454545454545454
9812,102,41,2.4878048780487805
9813,103,36,2.861111111111111
9814,46,20,2.3
9815,82,35,2.342857142857143
9816,90,40,2.25
9817,61,26,2.3461538461538463
9818,164,82,2.0
9819,210,89,2.359550561797753
9820,82,39,2.1025641025641026
9821,361,148,2.439189189189189
9822,109,42,2.5952380952380953
9823,228,100,2.28
9824,61,24,2.5416666666666665
9825,70,33,2.121212121212121
9826,264,106,2.490566037735849
9827,117,41,2.8536585365853657
9828,109,76,1.4342105263157894
9829,135,54,2.5
9830,186,88,2.1136363636363638
9831,64,33,1.9393939393939394
9832,194,77,2.5194805194805197
9833,87,46,1.891304347826087
9834,83,40,2.075
9835,153,73,2.095890410958904
9836,53,21,2.5238095238095237
9837,115,54,2.1296296296296298
9838,59,25,2.36
9839,63,18,3.5
9840,143,77,1.8571428571428572
9841,62,33,1.878787878787879
9842,136,67,2.029850746268657
9843,103,47,2.1914893617021276
9844,73,28,2.607142857142857
9845,178,83,2.144578313253012
9846,119,66,1.803030303030303
9847,89,41,2.1707317073170733
9848,58,21,2.761904761904762
9849,80,35,2.2857142857142856
9850,353,147,2.401360544217687
9851,86,33,2.606060606060606
9852,170,70,2.4285714285714284
9853,63,28,2.25
9854,113,43,2.627906976744186
9855,103,45,2.2888888888888888
9856,67,32,2.09375
9857,163,71,2.295774647887324
9858,106,47,2.25531914893617
9859,107,59,1.8135593220338984
9860,36,19,1.894736842105263
9861,102,54,1.8888888888888888
9862,91,42,2.1666666666666665
9863,172,75,2.2933333333333334
9864,87,32,2.71875
9865,62,26,2.3846153846153846
9866,170,70,2.4285714285714284
9867,110,53,2.0754716981132075
9868,75,33,2.272727272727273
9869,101,49,2.061224489795918
9870,149,49,3.0408163265306123
9871,129,59,2.1864406779661016
9872,140,56,2.5
9873,107,46,2.3260869565217392
9874,161,70,2.3
9875,64,26,2.4615384615384617
9876,101,45,2.2444444444444445
9877,114,59,1.9322033898305084
9878,154,72,2.138888888888889
9879,91,39,2.3333333333333335
9880,185,70,2.642857142857143
9881,252,109,2.311926605504587
9882,63,32,1.96875
9883,88,41,2.1463414634146343
9884,91,42,2.1666666666666665
9885,201,90,2.2333333333333334
9886,260,119,2.1848739495798317
9887,120,62,1.935483870967742
9888,207,103,2.0097087378640777
9889,93,41,2.268292682926829
9890,89,43,2.0697674418604652
9891,179,76,2.3552631578947367
9892,94,47,2.0
9893,75,26,2.8846153846153846
9894,53,25,2.12
9895,33,12,2.75
9896,68,28,2.4285714285714284
9897,95,39,2.4358974358974357
9898,109,46,2.369565217391304
9899,75,41,1.829268292682927
9900,119,50,2.38
9901,104,48,2.1666666666666665
9902,105,50,2.1
9903,119,71,1.676056338028169
9904,92,41,2.2439024390243905
9905,96,45,2.1333333333333333
9906,78,33,2.3636363636363638
9907,228,75,3.04
9908,138,57,2.4210526315789473
9909,79,35,2.257142857142857
9910,102,42,2.4285714285714284
9911,163,65,2.5076923076923077
9912,122,54,2.259259259259259
9913,183,89,2.056179775280899
9914,259,118,2.194915254237288
9915,106,44,2.409090909090909
9916,142,67,2.1194029850746268
9917,65,27,2.4074074074074074
9918,133,53,2.509433962264151
9919,74,37,2.0
9920,357,182,1.9615384615384615
9921,152,70,2.1714285714285713
9922,109,47,2.3191489361702127
9923,58,25,2.32
9924,112,49,2.2857142857142856
9925,129,56,2.3035714285714284
9926,111,45,2.466666666666667
9927,91,41,2.2195121951219514
9928,53,21,2.5238095238095237
9929,90,35,2.5714285714285716
9930,105,36,2.9166666666666665
9931,199,117,1.7008547008547008
9932,78,32,2.4375
9933,136,67,2.029850746268657
9934,57,31,1.8387096774193548
9935,112,46,2.4347826086956523
9936,195,86,2.2674418604651163
9937,135,52,2.5961538461538463
9938,87,48,1.8125
9939,119,55,2.1636363636363636
9940,103,52,1.9807692307692308
9941,94,48,1.9583333333333333
9942,80,40,2.0
9943,123,48,2.5625
9944,109,30,3.6333333333333333
9945,58,26,2.230769230769231
9946,98,49,2.0
9947,94,40,2.35
9948,219,105,2.085714285714286
9949,115,44,2.6136363636363638
9950,68,34,2.0
9951,112,54,2.074074074074074
9952,75,31,2.4193548387096775
9953,95,41,2.317073170731707
9954,57,28,2.0357142857142856
9955,361,142,2.5422535211267605
9956,51,24,2.125
9957,130,63,2.0634920634920637
9958,207,126,1.6428571428571428
9959,140,60,2.3333333333333335
9960,114,59,1.9322033898305084
9961,105,60,1.75
9962,232,115,2.017391304347826
9963,89,44,2.022727272727273
9964,110,48,2.2916666666666665
9965,74,34,2.176470588235294
9966,104,34,3.0588235294117645
9967,94,47,2.0
9968,167,76,2.1973684210526314
9969,132,71,1.8591549295774648
9970,121,108,1.1203703703703705
9971,73,24,3.0416666666666665
9972,511,202,2.5297029702970297
9973,239,140,1.707142857142857
9974,133,59,2.2542372881355934
9975,100,47,2.127659574468085
9976,111,49,2.2653061224489797
9977,168,56,3.0
9978,75,28,2.6785714285714284
9979,189,78,2.423076923076923
9980,82,37,2.2162162162162162
9981,100,35,2.857142857142857
9982,78,42,1.8571428571428572
9983,41,18,2.2777777777777777
9984,105,48,2.1875
9985,61,28,2.1785714285714284
9986,104,45,2.311111111111111
9987,150,72,2.0833333333333335
9988,138,63,2.1904761904761907
9989,84,41,2.048780487804878
9990,77,38,2.026315789473684
9991,291,126,2.3095238095238093
9992,117,54,2.1666666666666665
9993,97,32,3.03125
9994,76,41,1.853658536585366
9995,56,24,2.3333333333333335
9996,348,170,2.0470588235294116
9997,85,27,3.1481481481481484
9998,106,52,2.0384615384615383
9999,139,69,2.0144927536231885
10000,55,28,1.9642857142857142
10001,167,76,2.1973684210526314
10002,118,68,1.7352941176470589
10003,68,31,2.193548387096774
10004,79,35,2.257142857142857
10005,106,48,2.2083333333333335
10006,90,40,2.25
10007,196,101,1.9405940594059405
10008,45,17,2.6470588235294117
10009,192,97,1.9793814432989691
10010,128,56,2.2857142857142856
10011,271,83,3.2650602409638556
10012,108,40,2.7
10013,51,24,2.125
10014,39,14,2.7857142857142856
10015,334,185,1.8054054054054054
10016,161,62,2.596774193548387
10017,88,35,2.5142857142857142
10018,315,119,2.6470588235294117
10019,94,42,2.238095238095238
10020,97,32,3.03125
10021,184,82,2.2439024390243905
10022,46,22,2.090909090909091
10023,61,19,3.210526315789474
10024,235,99,2.3737373737373737
10025,53,22,2.409090909090909
10026,310,134,2.3134328358208953
10027,143,66,2.1666666666666665
10028,65,26,2.5
10029,335,145,2.310344827586207
10030,82,38,2.1578947368421053
10031,98,40,2.45
10032,112,39,2.871794871794872
10033,46,19,2.4210526315789473
10034,203,98,2.0714285714285716
10035,251,77,3.25974025974026
10036,67,27,2.4814814814814814
10037,299,245,1.220408163265306
10038,107,52,2.0576923076923075
10039,117,56,2.0892857142857144
10040,82,39,2.1025641025641026
10041,277,121,2.2892561983471076
10042,142,69,2.0579710144927534
10043,143,59,2.4237288135593222
10044,130,96,1.3541666666666667
10045,174,77,2.25974025974026
10046,50,27,1.8518518518518519
10047,80,38,2.1052631578947367
10048,74,37,2.0
10049,138,68,2.0294117647058822
10050,152,62,2.4516129032258065
10051,164,69,2.3768115942028984
10052,144,57,2.526315789473684
10053,110,54,2.037037037037037
10054,85,34,2.5
10055,104,46,2.260869565217391
10056,109,47,2.3191489361702127
10057,415,145,2.8620689655172415
10058,122,61,2.0
10059,134,63,2.126984126984127
10060,59,28,2.107142857142857
10061,52,13,4.0
10062,83,39,2.128205128205128
10063,43,22,1.9545454545454546
10064,185,77,2.4025974025974026
10065,97,41,2.3658536585365852
10066,103,39,2.641025641025641
10067,91,45,2.022222222222222
10068,66,28,2.357142857142857
10069,48,20,2.4
10070,81,35,2.3142857142857145
10071,117,57,2.0526315789473686
10072,75,35,2.142857142857143
10073,106,52,2.0384615384615383
10074,174,75,2.32
10075,59,27,2.185185185185185
10076,180,90,2.0
10077,71,35,2.0285714285714285
10078,42,21,2.0
10079,69,32,2.15625
10080,48,21,2.2857142857142856
10081,124,68,1.8235294117647058
10082,108,54,2.0
10083,68,34,2.0
10084,168,76,2.210526315789474
10085,116,77,1.5064935064935066
10086,133,66,2.015151515151515
10087,108,60,1.8
10088,66,32,2.0625
10089,131,60,2.183333333333333
10090,62,28,2.2142857142857144
10091,86,34,2.5294117647058822
10092,185,85,2.176470588235294
10093,163,73,2.232876712328767
10094,93,44,2.1136363636363638
10095,110,49,2.2448979591836733
10096,86,44,1.9545454545454546
10097,75,33,2.272727272727273
10098,89,42,2.119047619047619
10099,137,59,2.3220338983050848
10100,201,77,2.6103896103896105
10101,181,88,2.0568181818181817
10102,114,56,2.0357142857142856
10103,43,19,2.263157894736842
10104,88,43,2.046511627906977
10105,80,37,2.1621621621621623
10106,129,50,2.58
10107,137,57,2.4035087719298245
10108,82,36,2.2777777777777777
10109,67,27,2.4814814814814814
10110,265,107,2.4766355140186915
10111,161,73,2.2054794520547945
10112,46,20,2.3
10113,105,55,1.9090909090909092
10114,84,39,2.1538461538461537
10115,351,138,2.5434782608695654
10116,117,55,2.1272727272727274
10117,100,39,2.5641025641025643
10118,92,49,1.8775510204081634
10119,314,124,2.532258064516129
10120,95,41,2.317073170731707
10121,105,42,2.5
10122,78,33,2.3636363636363638
10123,66,27,2.4444444444444446
10124,177,82,2.158536585365854
10125,69,18,3.8333333333333335
10126,94,47,2.0
10127,152,79,1.9240506329113924
10128,47,24,1.9583333333333333
10129,83,39,2.128205128205128
10130,122,55,2.2181818181818183
10131,64,19,3.3684210526315788
10132,88,40,2.2
10133,94,45,2.088888888888889
10134,208,100,2.08
10135,554,251,2.2071713147410357
10136,193,82,2.3536585365853657
10137,98,46,2.130434782608696
10138,118,43,2.744186046511628
10139,243,111,2.189189189189189
10140,125,53,2.358490566037736
10141,90,44,2.0454545454545454
10142,112,49,2.2857142857142856
10143,252,113,2.230088495575221
10144,40,14,2.857142857142857
10145,72,38,1.894736842105263
10146,122,56,2.1785714285714284
10147,110,44,2.5
10148,46,26,1.7692307692307692
10149,308,100,3.08
10150,84,41,2.048780487804878
10151,64,26,2.4615384615384617
10152,47,21,2.238095238095238
10153,183,77,2.3766233766233764
10154,347,205,1.6926829268292682
10155,58,24,2.4166666666666665
10156,250,123,2.032520325203252
10157,67,34,1.9705882352941178
10158,65,26,2.5
10159,85,42,2.0238095238095237
10160,84,37,2.27027027027027
10161,139,59,2.3559322033898304
10162,69,28,2.4642857142857144
10163,166,74,2.2432432432432434
10164,139,55,2.5272727272727273
10165,51,25,2.04
10166,143,64,2.234375
10167,124,48,2.5833333333333335
10168,126,58,2.1724137931034484
10169,144,63,2.2857142857142856
10170,70,35,2.0
10171,90,34,2.6470588235294117
10172,70,34,2.0588235294117645
10173,158,75,2.1066666666666665
10174,63,19,3.3157894736842106
10175,70,21,3.3333333333333335
10176,79,39,2.0256410256410255
10177,178,91,1.956043956043956
10178,100,39,2.5641025641025643
10179,87,41,2.1219512195121952
10180,65,28,2.3214285714285716
10181,86,42,2.0476190476190474
10182,182,97,1.8762886597938144
10183,116,62,1.8709677419354838
10184,150,64,2.34375
10185,86,33,2.606060606060606
10186,67,31,2.161290322580645
10187,101,40,2.525
10188,86,35,2.4571428571428573
10189,55,24,2.2916666666666665
10190,236,110,2.1454545454545455
10191,102,25,4.08
10192,128,67,1.9104477611940298
10193,78,33,2.3636363636363638
10194,150,59,2.542372881355932
10195,64,28,2.2857142857142856
10196,151,73,2.0684931506849313
10197,109,52,2.0961538461538463
10198,67,28,2.392857142857143
10199,167,79,2.1139240506329116
10200,161,73,2.2054794520547945
10201,114,54,2.111111111111111
10202,192,76,2.526315789473684
10203,106,54,1.962962962962963
10204,308,152,2.026315789473684
10205,116,43,2.697674418604651
10206,236,106,2.2264150943396226
10207,48,24,2.0
10208,155,56,2.767857142857143
10209,95,37,2.5675675675675675
10210,223,124,1.7983870967741935
10211,269,133,2.0225563909774436
10212,142,65,2.1846153846153844
10213,398,191,2.0837696335078535
10214,86,24,3.5833333333333335
10215,77,40,1.925
10216,58,26,2.230769230769231
10217,162,105,1.542857142857143
10218,208,85,2.447058823529412
10219,65,31,2.096774193548387
10220,207,76,2.723684210526316
10221,68,33,2.0606060606060606
10222,76,28,2.7142857142857144
10223,143,63,2.2698412698412698
10224,101,44,2.2954545454545454
10225,108,42,2.5714285714285716
10226,74,33,2.242424242424242
10227,203,90,2.2555555555555555
10228,106,54,1.962962962962963
10229,136,73,1.8630136986301369
10230,59,32,1.84375
10231,130,48,2.7083333333333335
10232,45,20,2.25
10233,134,54,2.4814814814814814
10234,54,26,2.076923076923077
10235,180,81,2.2222222222222223
10236,66,31,2.129032258064516
10237,231,86,2.686046511627907
10238,208,86,2.4186046511627906
10239,45,20,2.25
10240,63,27,2.3333333333333335
10241,54,20,2.7
10242,100,38,2.6315789473684212
10243,65,25,2.6
10244,229,84,2.7261904761904763
10245,88,32,2.75
10246,63,32,1.96875
10247,111,54,2.0555555555555554
10248,68,36,1.8888888888888888
10249,152,68,2.235294117647059
10250,118,52,2.269230769230769
10251,77,34,2.264705882352941
10252,53,24,2.2083333333333335
10253,117,59,1.9830508474576272
10254,72,27,2.6666666666666665
10255,72,26,2.769230769230769
10256,151,69,2.1884057971014492
10257,96,41,2.341463414634146
10258,67,28,2.392857142857143
10259,184,75,2.453333333333333
10260,178,79,2.2531645569620253
10261,251,113,2.2212389380530975
10262,341,159,2.1446540880503147
10263,147,62,2.370967741935484
10264,57,33,1.7272727272727273
10265,144,64,2.25
10266,59,26,2.269230769230769
10267,165,71,2.323943661971831
10268,116,49,2.36734693877551
10269,66,25,2.64
10270,101,67,1.507462686567164
10271,117,46,2.5434782608695654
10272,372,111,3.3513513513513513
10273,259,122,2.122950819672131
10274,127,46,2.760869565217391
10275,104,41,2.5365853658536586
10276,127,52,2.4423076923076925
10277,106,56,1.8928571428571428
10278,58,21,2.761904761904762
10279,198,121,1.6363636363636365
10280,44,23,1.9130434782608696
10281,188,85,2.211764705882353
10282,168,76,2.210526315789474
10283,121,49,2.4693877551020407
10284,316,162,1.9506172839506173
10285,56,24,2.3333333333333335
10286,112,50,2.24
10287,90,36,2.5
10288,179,75,2.3866666666666667
10289,237,99,2.393939393939394
10290,103,47,2.1914893617021276
10291,181,92,1.9673913043478262
10292,101,42,2.4047619047619047
10293,142,56,2.5357142857142856
10294,54,28,1.9285714285714286
10295,230,112,2.0535714285714284
10296,341,146,2.335616438356164
10297,45,19,2.3684210526315788
10298,38,14,2.7142857142857144
10299,96,45,2.1333333333333333
10300,160,64,2.5
10301,74,35,2.1142857142857143
10302,97,47,2.0638297872340425
10303,113,48,2.3541666666666665
10304,98,47,2.0851063829787235
10305,123,51,2.411764705882353
10306,133,138,0.9637681159420289
10307,164,57,2.8771929824561404
10308,179,97,1.8453608247422681
10309,117,48,2.4375
10310,140,64,2.1875
10311,130,65,2.0
10312,100,46,2.1739130434782608
10313,86,34,2.5294117647058822
10314,82,39,2.1025641025641026
10315,349,89,3.9213483146067416
10316,107,60,1.7833333333333334
10317,55,20,2.75
10318,67,31,2.161290322580645
10319,60,27,2.2222222222222223
10320,45,19,2.3684210526315788
10321,118,55,2.1454545454545455
10322,228,104,2.1923076923076925
10323,133,63,2.111111111111111
10324,85,39,2.1794871794871793
10325,126,61,2.0655737704918034
10326,74,38,1.9473684210526316
10327,126,55,2.290909090909091
10328,39,18,2.1666666666666665
10329,99,56,1.7678571428571428
10330,113,42,2.6904761904761907
10331,72,38,1.894736842105263
10332,247,97,2.5463917525773194
10333,106,60,1.7666666666666666
10334,154,63,2.4444444444444446
10335,104,54,1.9259259259259258
10336,102,47,2.1702127659574466
10337,281,119,2.361344537815126
10338,81,35,2.3142857142857145
10339,47,27,1.7407407407407407
10340,84,35,2.4
10341,94,48,1.9583333333333333
10342,62,25,2.48
10343,127,41,3.097560975609756
10344,187,71,2.6338028169014085
10345,68,27,2.5185185185185186
10346,65,20,3.25
10347,95,42,2.261904761904762
10348,46,20,2.3
10349,93,41,2.268292682926829
10350,240,97,2.4742268041237114
10351,104,42,2.4761904761904763
10352,109,41,2.658536585365854
10353,186,77,2.4155844155844157
10354,84,33,2.5454545454545454
10355,134,63,2.126984126984127
10356,93,54,1.7222222222222223
10357,62,27,2.2962962962962963
10358,229,109,2.1009174311926606
10359,75,27,2.7777777777777777
10360,98,41,2.3902439024390243
10361,104,56,1.8571428571428572
10362,48,22,2.1818181818181817
10363,320,182,1.7582417582417582
10364,181,101,1.7920792079207921
10365,131,60,2.183333333333333
10366,50,24,2.0833333333333335
10367,166,82,2.024390243902439
10368,88,47,1.872340425531915
10369,196,84,2.3333333333333335
10370,133,62,2.1451612903225805
10371,65,25,2.6
10372,68,34,2.0
10373,66,20,3.3
10374,88,46,1.9130434782608696
10375,213,89,2.393258426966292
10376,229,97,2.3608247422680413
10377,55,27,2.037037037037037
10378,77,32,2.40625
10379,189,96,1.96875
10380,91,38,2.3947368421052633
10381,189,81,2.3333333333333335
10382,152,69,2.2028985507246377
10383,134,76,1.763157894736842
10384,64,32,2.0
10385,86,38,2.263157894736842
10386,241,110,2.190909090909091
10387,178,68,2.6176470588235294
10388,121,60,2.0166666666666666
10389,109,51,2.1372549019607843
10390,248,82,3.024390243902439
10391,79,39,2.0256410256410255
10392,43,20,2.15
10393,50,21,2.380952380952381
10394,38,18,2.111111111111111
10395,83,38,2.1842105263157894
10396,101,45,2.2444444444444445
10397,68,68,1.0
10398,74,28,2.642857142857143
10399,98,48,2.0416666666666665
10400,79,35,2.257142857142857
10401,112,49,2.2857142857142856
10402,170,70,2.4285714285714284
10403,69,32,2.15625
10404,172,73,2.356164383561644
10405,62,28,2.2142857142857144
10406,102,41,2.4878048780487805
10407,417,175,2.382857142857143
10408,96,49,1.9591836734693877
10409,115,47,2.4468085106382977
10410,135,51,2.6470588235294117
10411,96,40,2.4
10412,133,62,2.1451612903225805
10413,82,42,1.9523809523809523
10414,162,75,2.16
10415,49,21,2.3333333333333335
10416,72,35,2.057142857142857
10417,67,33,2.0303030303030303
10418,88,39,2.2564102564102564
10419,126,49,2.5714285714285716
10420,113,46,2.4565217391304346
10421,84,47,1.7872340425531914
10422,54,25,2.16
10423,241,82,2.9390243902439024
10424,325,132,2.462121212121212
10425,44,19,2.3157894736842106
10426,193,89,2.168539325842697
10427,161,68,2.3676470588235294
10428,130,63,2.0634920634920637
10429,189,62,3.0483870967741935
10430,36,16,2.25
10431,223,103,2.1650485436893203
10432,171,56,3.0535714285714284
10433,93,47,1.9787234042553192
10434,361,127,2.84251968503937
10435,65,27,2.4074074074074074
10436,90,56,1.6071428571428572
10437,77,28,2.75
10438,64,25,2.56
10439,64,28,2.2857142857142856
10440,166,59,2.8135593220338984
10441,426,156,2.730769230769231
10442,132,48,2.75
10443,111,45,2.466666666666667
10444,66,32,2.0625
10445,116,55,2.109090909090909
10446,408,133,3.0676691729323307
10447,77,41,1.8780487804878048
10448,236,125,1.888
10449,165,69,2.391304347826087
10450,225,98,2.295918367346939
10451,138,63,2.1904761904761907
10452,150,67,2.2388059701492535
10453,64,25,2.56
10454,103,41,2.5121951219512195
10455,36,14,2.5714285714285716
10456,73,33,2.212121212121212
10457,38,20,1.9
10458,127,62,2.0483870967741935
10459,203,82,2.475609756097561
10460,78,31,2.5161290322580645
10461,57,26,2.1923076923076925
10462,187,95,1.9684210526315788
10463,196,86,2.2790697674418605
10464,76,33,2.303030303030303
10465,52,25,2.08
10466,158,69,2.289855072463768
10467,53,25,2.12
10468,123,55,2.2363636363636363
10469,166,59,2.8135593220338984
10470,140,77,1.8181818181818181
10471,177,82,2.158536585365854
10472,61,28,2.1785714285714284
10473,53,24,2.2083333333333335
10474,212,115,1.8434782608695652
10475,49,20,2.45
10476,170,82,2.073170731707317
10477,179,90,1.988888888888889
10478,174,91,1.9120879120879122
10479,179,77,2.324675324675325
10480,95,41,2.317073170731707
10481,92,42,2.1904761904761907
10482,124,67,1.8507462686567164
10483,241,101,2.386138613861386
10484,94,40,2.35
10485,49,20,2.45
10486,46,19,2.4210526315789473
10487,79,34,2.323529411764706
10488,167,75,2.2266666666666666
10489,93,35,2.657142857142857
10490,81,40,2.025
10491,76,34,2.235294117647059
10492,69,33,2.090909090909091
10493,70,31,2.2580645161290325
10494,50,24,2.0833333333333335
10495,112,54,2.074074074074074
10496,225,91,2.4725274725274726
10497,56,24,2.3333333333333335
10498,132,56,2.357142857142857
10499,192,99,1.9393939393939394
10500,86,33,2.606060606060606
10501,44,17,2.588235294117647
10502,226,97,2.329896907216495
10503,119,52,2.2884615384615383
10504,53,20,2.65
